old_dependents,loan_installments,loan_tenure,home_ownership,young_dependents,monthly_expenses,annual_income,age,house_area,Id,occupants_count,type_of_house_T1,type_of_house_T2,sex_M,sex_TG,loan_amount
0,12,12,1.0,1,1500.0,54000.0,43,1200.0,31485,3,False,True,False,False,8000.0
0,50,12,1.0,0,3100.0,0.0,21,0.0,11204,0,True,False,False,False,5000.0
0,12,12,1.0,3,3000.0,48000.0,32,300.0,26983,2,False,True,False,False,12000.0
0,12,12,1.0,1,3000.0,36000.0,40,6116.0,13423,3,False,True,False,False,5000.0
0,12,12,1.0,1,3500.0,24000.0,46,400.0,23312,2,False,True,False,False,12000.0
0,12,12,1.0,2,3000.0,6000.0,32,600.0,15192,1,False,False,True,False,10000.0
0,12,12,1.0,2,2500.0,48000.0,34,300.0,23729,2,False,True,False,False,8000.0
0,15,15,1.0,1,1500.0,54000.0,42,1800.0,39531,3,False,True,False,False,12000.0
0,12,12,1.0,2,3000.0,24000.0,30,300.0,6852,2,False,True,False,False,7500.0
0,50,12,1.0,0,6500.0,0.0,24,0.0,11566,0,True,False,False,False,7500.0
0,12,12,1.0,2,5000.0,50000.0,39,400.0,754,5,False,True,False,False,5000.0
0,12,12,1.0,1,4000.0,54000.0,27,700.0,26969,3,True,False,False,False,5000.0
0,12,12,1.0,0,2250.0,0.0,50,0.0,9611,0,False,True,False,False,5000.0
0,12,12,1.0,0,5900.0,0.0,32,0.0,8645,0,False,True,False,False,5000.0
0,53,12,1.0,0,3700.0,0.0,20,0.0,10448,0,False,True,False,False,5000.0
0,12,12,1.0,0,3800.0,8400.0,46,380.0,4064,4,False,True,False,False,5000.0
0,50,12,1.0,0,1900.0,0.0,40,0.0,7984,0,True,False,False,False,5000.0
0,12,12,1.0,0,1000.0,43000.0,38,1300.0,32581,2,False,True,True,False,8000.0
0,2,6,0.0,0,25000.0,25000.0,18,350.0,29295,4,False,False,False,False,2500.0
0,12,12,1.0,2,4000.0,120000.0,22,200.0,20528,4,True,False,False,False,5000.0
0,12,12,1.0,2,4000.0,54000.0,25,800.0,27988,4,False,False,False,False,5000.0
0,12,12,1.0,2,1500.0,36000.0,31,3200.0,30378,4,False,True,False,False,8000.0
0,12,12,1.0,1,3000.0,36000.0,41,400.0,19729,3,False,True,False,False,5000.0
0,12,12,1.0,0,2000.0,24000.0,45,110.0,4245,1,True,False,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,43,0.0,8809,0,False,True,False,False,1000.0
0,12,12,1.0,3,4000.0,80000.0,34,120.0,18824,5,True,False,True,False,5000.0
0,12,12,1.0,0,4300.0,51600.0,47,230.0,31888,3,False,True,False,False,15000.0
0,12,12,1.0,0,2000.0,12000.0,40,600.0,2070,3,False,True,False,False,5000.0
0,12,12,1.0,1,2000.0,48000.0,29,1600.0,17581,3,False,True,False,False,8000.0
0,50,12,1.0,2,4000.0,24000.0,21,150.0,21610,4,True,False,False,False,12000.0
0,12,12,1.0,0,4000.0,0.0,23,0.0,11343,0,True,False,False,False,5000.0
0,12,12,1.0,2,5000.0,0.0,30,500.0,2176,4,False,False,False,False,9000.0
0,12,12,1.0,0,2000.0,48000.0,47,250.0,35416,2,False,True,False,False,10000.0
0,12,12,1.0,0,3000.0,0.0,40,0.0,8817,0,False,True,False,False,5000.0
0,12,12,0.0,1,5000.0,0.0,38,350.0,5084,3,True,False,False,False,5000.0
0,12,12,1.0,2,2500.0,36000.0,46,180.0,15512,4,False,True,False,False,8000.0
0,50,12,1.0,2,3900.0,24000.0,43,400.0,20491,4,True,False,False,False,10000.0
0,12,12,1.0,0,1000.0,43000.0,55,750.0,31163,3,False,False,False,False,10000.0
0,50,12,1.0,2,60000.0,60000.0,25,100.0,13113,3,False,True,False,False,5000.0
0,12,12,1.0,2,3500.0,18000.0,38,800.0,14427,4,False,False,False,False,5000.0
0,50,12,1.0,2,3500.0,24000.0,26,400.0,19936,4,True,False,False,False,6000.0
0,12,12,1.0,2,4500.0,72000.0,30,1000.0,15067,2,False,True,False,False,10000.0
0,12,12,1.0,1,3000.0,2300.0,40,475.0,4354,3,False,True,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,50,0.0,12694,0,False,True,False,False,5000.0
0,50,12,1.0,2,4000.0,12000.0,37,460.0,24809,4,True,False,False,False,10000.0
0,12,12,1.0,2,2500.0,48000.0,37,300.0,39185,2,False,True,False,False,10000.0
0,12,12,1.0,2,4000.0,60000.0,35,600.0,31259,4,True,False,True,False,10000.0
0,12,12,1.0,0,4500.0,78000.0,45,500.0,32114,4,False,True,False,False,8000.0
0,12,12,1.0,2,3300.0,0.0,28,625.0,6403,1,True,False,False,False,7000.0
1,12,12,1.0,0,5000.0,0.0,22,550.0,17740,2,False,True,False,False,5000.0
0,12,12,1.0,2,800.0,48000.0,30,350.0,27490,2,False,True,True,False,10000.0
0,12,12,1.0,3,3000.0,48000.0,28,680.0,7458,5,True,False,False,False,5000.0
0,12,12,1.0,0,1200.0,36000.0,41,200.0,31247,3,True,False,False,False,12000.0
0,12,12,1.0,0,1600.0,0.0,38,0.0,7745,0,False,True,False,False,5000.0
0,12,12,1.0,4,2000.0,36000.0,40,300.0,29392,1,False,True,False,False,10000.0
0,12,12,1.0,0,2500.0,36000.0,20,400.0,35486,1,False,True,False,False,8000.0
0,12,12,1.0,2,4000.0,72000.0,31,400.0,37730,3,False,True,False,False,7000.0
0,12,12,1.0,0,3500.0,1000.0,40,350.0,1100,3,False,True,False,False,5000.0
1,12,12,1.0,0,1000.0,54000.0,39,1850.0,36167,3,False,True,False,False,12000.0
0,12,12,1.0,0,3500.0,0.0,30,0.0,10118,0,False,True,False,False,5000.0
0,12,12,1.0,2,3200.0,18000.0,39,750.0,14582,5,True,False,False,False,5000.0
0,12,12,1.0,0,2500.0,36000.0,21,1200.0,14719,3,True,False,False,False,5000.0
0,12,12,1.0,3,2000.0,56000.0,32,2000.0,32380,4,False,True,False,False,8000.0
1,12,12,1.0,1,3000.0,42000.0,48,1500.0,17469,4,False,True,False,False,8000.0
0,50,12,1.0,0,3900.0,60000.0,36,4.0,19990,2,True,False,False,False,10000.0
0,12,12,1.0,0,4000.0,72000.0,26,600.0,30081,4,False,True,True,False,10000.0
0,50,12,1.0,1,3700.0,12000.0,22,400.0,25864,3,True,False,False,False,8000.0
0,12,12,1.0,0,2500.0,48000.0,26,200.0,38089,2,False,True,False,False,10000.0
0,50,12,1.0,1,4100.0,24000.0,36,900.0,15717,3,False,False,False,False,15000.0
0,50,12,1.0,0,7500.0,0.0,35,0.0,11750,0,False,False,False,False,5000.0
0,12,12,1.0,2,1800.0,24000.0,46,350.0,5229,2,True,False,True,False,5000.0
0,12,12,1.0,0,2500.0,46000.0,51,850.0,38356,5,False,True,False,False,8000.0
1,15,15,1.0,0,2000.0,59000.0,61,1500.0,38580,3,False,True,False,False,15000.0
0,12,12,1.0,0,3500.0,72000.0,40,500.0,34361,3,False,True,False,False,8000.0
0,12,12,1.0,0,3810.945886306076,0.0,34,0.0,7596,0,False,True,False,False,9500.0
0,12,12,1.0,0,4100.0,12000.0,43,300.0,29218,3,True,False,False,False,10000.0
0,12,12,1.0,3,5000.0,72000.0,34,500.0,36857,4,False,True,False,False,12000.0
0,12,12,1.0,2,3800.0,9600.0,35,150.0,6444,4,False,True,False,False,5000.0
0,12,12,1.0,0,3000.0,48000.0,24,600.0,25457,2,False,True,False,False,8000.0
0,2,6,0.0,0,25000.0,25000.0,23,350.0,29275,4,False,False,False,False,2500.0
0,50,12,1.0,2,1000.0,24000.0,39,900.0,25914,1,False,True,True,False,10000.0
0,12,12,1.0,1,3900.0,54000.0,25,600.0,31943,3,True,False,True,False,7000.0
0,12,12,1.0,0,2500.0,35000.0,40,1000.0,39087,2,True,False,False,False,8000.0
0,12,12,1.0,2,3000.0,60000.0,35,600.0,25116,1,False,False,False,False,8000.0
0,12,12,1.0,2,4000.0,36000.0,36,1650.0,14257,4,False,True,False,False,5000.0
0,12,12,1.0,2,3500.0,72000.0,39,500.0,37793,3,False,True,False,False,10000.0
0,50,12,1.0,0,4500.0,12000.0,42,620.0,21875,3,True,False,False,False,12000.0
0,12,12,1.0,1,3000.0,12000.0,32,850.0,1866,5,True,False,False,False,5000.0
0,12,12,1.0,0,2500.0,0.0,20,0.0,12701,0,True,False,False,False,5000.0
0,12,12,1.0,2,1800.0,36000.0,46,1400.0,35772,4,False,True,False,False,8000.0
0,12,12,1.0,0,3700.0,30000.0,45,800.0,24524,2,False,False,False,False,12000.0
0,50,12,1.0,0,4000.0,12000.0,41,400.0,24802,3,True,False,False,False,8000.0
0,12,12,1.0,0,2700.0,0.0,22,0.0,10910,0,False,True,False,False,3000.0
0,12,12,1.0,1,6500.0,30000.0,26,275.0,14544,3,False,True,False,False,7000.0
0,12,12,1.0,0,2000.0,36000.0,42,400.0,25100,1,False,True,False,False,10000.0
1,50,12,1.0,0,4200.0,57600.0,35,4.0,5638,3,False,True,False,False,7500.0
0,12,12,1.0,0,3000.0,48000.0,45,600.0,39015,2,False,True,False,False,8000.0
0,12,12,1.0,0,5800.0,72000.0,45,500.0,38836,3,False,True,False,False,8000.0
0,50,12,1.0,0,4000.0,24000.0,37,600.0,19576,4,True,False,False,False,11000.0
0,12,12,1.0,0,5000.0,36000.0,45,4350.0,7576,4,True,False,False,False,5000.0
0,12,12,1.0,3,2000.0,48000.0,36,250.0,35433,2,False,True,False,False,10000.0
0,12,12,1.0,1,4200.0,36000.0,23,900.0,5008,5,False,False,True,False,5000.0
0,50,12,1.0,0,4600.0,0.0,34,0.0,11983,0,True,False,False,False,7500.0
0,12,12,1.0,4,6000.0,96000.0,37,400.0,36706,6,False,False,False,False,10000.0
0,50,12,0.0,2,3000.0,60000.0,34,500.0,14004,2,False,True,True,False,10000.0
0,12,12,1.0,2,3000.0,36000.0,40,300.0,24585,2,False,True,False,False,8000.0
0,12,12,1.0,0,3810.945886306076,0.0,45,0.0,7790,0,False,True,False,False,7000.0
0,12,12,1.0,2,4200.0,62000.0,29,850.0,20441,4,True,False,False,False,5000.0
0,50,12,1.0,1,3700.0,12000.0,37,350.0,14644,3,False,False,False,False,5000.0
0,12,12,1.0,2,3000.0,30000.0,44,200.0,783,5,False,True,False,False,5000.0
0,50,12,1.0,0,3200.0,0.0,18,0.0,7619,0,True,False,False,False,5000.0
0,12,12,1.0,2,4500.0,54000.0,22,1200.0,21136,4,True,False,False,False,5000.0
0,12,12,1.0,2,3500.0,45600.0,42,1200.0,34873,4,False,True,False,False,12000.0
0,12,12,1.0,2,4000.0,72000.0,29,1000.0,29012,2,False,True,False,False,12000.0
0,12,12,1.0,0,3000.0,54000.0,45,600.0,32269,2,False,True,False,False,8000.0
0,50,12,1.0,0,4000.0,0.0,34,0.0,7884,0,False,False,False,False,5000.0
0,12,12,1.0,0,2500.0,40000.0,51,400.0,26649,1,False,True,False,False,12000.0
0,12,12,1.0,0,4000.0,60000.0,45,900.0,22633,3,True,False,False,False,5000.0
1,12,12,1.0,0,6000.0,85000.0,33,190.0,17309,3,True,False,False,False,5000.0
1,12,12,1.0,0,4000.0,54000.0,42,650.0,31348,3,False,False,True,False,10000.0
0,12,12,1.0,2,2000.0,36000.0,39,600.0,26994,4,True,False,True,False,10000.0
0,12,12,1.0,2,1000.0,48000.0,45,400.0,20854,2,False,True,False,False,8000.0
0,12,12,1.0,2,3500.0,21600.0,39,800.0,3108,4,False,False,False,False,5000.0
0,12,12,1.0,0,2700.0,0.0,31,0.0,7926,0,False,True,False,False,5000.0
0,50,12,1.0,2,3500.0,60000.0,32,370.0,18392,4,True,False,False,False,12000.0
0,12,12,1.0,0,2000.0,0.0,25,0.0,12270,0,False,True,False,False,5000.0
0,50,12,1.0,0,3200.0,12000.0,41,350.0,13578,3,True,False,False,False,5000.0
0,12,12,1.0,3,3000.0,8000.0,32,600.0,3768,5,False,True,False,False,5000.0
0,12,12,1.0,0,3500.0,48000.0,27,600.0,24462,1,False,True,False,False,8000.0
0,12,12,1.0,1,2000.0,30000.0,38,1400.0,28355,4,False,True,False,False,7000.0
0,50,12,1.0,0,4000.0,60000.0,46,600.0,24557,4,True,False,False,False,15000.0
0,12,12,0.0,0,3000.0,60000.0,48,300.0,17372,2,False,False,False,False,10000.0
0,50,12,1.0,2,3800.0,12000.0,35,300.0,5965,4,True,False,False,False,5000.0
0,12,12,1.0,2,1500.0,42000.0,29,1100.0,29881,4,False,True,False,False,8000.0
0,12,12,1.0,2,2500.0,30000.0,31,115.0,2825,1,True,False,False,False,5000.0
0,12,12,1.0,1,1400.0,24000.0,34,200.0,14757,3,True,False,False,False,5000.0
0,12,12,1.0,2,3000.0,36000.0,30,113.0,4386,1,True,False,False,False,5000.0
0,12,12,1.0,1,2500.0,24.0,24,1350.0,18837,3,False,True,False,False,8000.0
0,12,12,1.0,1,1500.0,30000.0,30,1700.0,23056,4,False,True,False,False,12000.0
0,12,12,1.0,1,4000.0,54000.0,21,550.0,31689,3,True,False,False,False,8000.0
0,12,12,1.0,3,5500.0,84000.0,36,500.0,35643,4,False,False,False,False,12000.0
0,12,12,1.0,0,2500.0,0.0,28,0.0,11483,0,True,False,False,False,5000.0
0,12,12,1.0,0,3400.0,0.0,30,0.0,12227,0,True,False,False,False,5000.0
0,12,12,1.0,0,4100.0,18000.0,48,180.0,23981,3,True,False,False,False,10000.0
0,12,12,1.0,2,3300.0,51000.0,32,600.0,1301,2,False,True,False,False,5000.0
0,50,12,1.0,2,3900.0,24000.0,30,500.0,20257,4,True,False,False,False,12000.0
0,12,12,1.0,0,3000.0,36000.0,51,113.0,3522,1,True,False,False,False,5000.0
0,12,12,1.0,2,4150.0,49800.0,34,270.0,31836,4,True,False,False,False,15000.0
0,50,12,1.0,0,4600.0,0.0,20,0.0,8695,0,True,False,False,False,5000.0
0,12,12,1.0,2,3000.0,54000.0,35,300.0,37706,3,False,True,False,False,10000.0
0,12,12,1.0,2,3000.0,40000.0,22,1760.0,24630,4,False,False,False,False,10000.0
0,50,12,1.0,1,5000.0,66000.0,24,5.0,5273,3,False,False,False,False,7500.0
0,12,12,1.0,1,2500.0,48000.0,20,400.0,34382,2,False,True,False,False,8000.0
0,12,12,1.0,2,3000.0,24000.0,25,300.0,20211,2,False,True,False,False,10000.0
0,12,12,1.0,1,1800.0,0.0,53,3600.0,2575,4,True,False,False,False,3000.0
0,12,12,1.0,2,4000.0,12000.0,35,300.0,6501,4,False,True,False,False,5000.0
0,12,12,1.0,2,3000.0,36000.0,35,600.0,29448,2,False,True,False,False,8000.0
0,50,12,1.0,0,4000.0,0.0,37,0.0,10006,0,True,False,False,False,7500.0
0,12,12,1.0,0,3000.0,0.0,36,0.0,12414,0,True,False,False,False,5000.0
0,12,12,1.0,1,4100.0,14400.0,30,300.0,22247,3,False,True,False,False,10000.0
0,12,12,1.0,0,2500.0,48000.0,43,650.0,34148,3,False,True,False,False,8000.0
0,6,6,1.0,2,5000.0,62000.0,50,300.0,39500,4,True,False,False,False,6000.0
0,50,12,1.0,0,1500.0,18000.0,49,300.0,25235,1,True,False,False,False,15000.0
0,12,12,1.0,3,3000.0,36000.0,29,600.0,27724,5,False,True,False,False,10000.0
0,50,12,1.0,0,4750.0,69600.0,44,4.0,17554,2,True,False,False,False,10000.0
1,12,12,1.0,0,3500.0,51600.0,56,350.0,32312,4,True,False,False,False,8000.0
0,12,12,1.0,1,2500.0,48000.0,35,300.0,39219,2,False,True,False,False,10000.0
0,50,12,1.0,0,3700.0,9600.0,47,370.0,16390,2,True,False,False,False,5000.0
0,12,12,1.0,1,4000.0,48000.0,42,600.0,35913,3,True,False,False,False,10000.0
0,6,6,1.0,0,4833.0,70000.0,54,350.0,39328,3,True,False,False,False,6000.0
0,12,12,1.0,1,1500.0,36000.0,39,500.0,28340,4,False,True,False,False,7000.0
0,50,12,1.0,3,4500.0,22800.0,33,500.0,27132,5,True,False,False,False,15000.0
0,12,12,1.0,1,2500.0,42000.0,29,1450.0,18251,2,False,True,False,False,8000.0
0,50,12,1.0,1,4000.0,24000.0,20,600.0,20475,3,True,False,False,False,13000.0
0,50,12,1.0,0,3900.0,0.0,32,0.0,9712,0,True,False,False,False,7500.0
0,12,12,1.0,3,2500.0,48000.0,41,400.0,37031,2,False,True,False,False,10000.0
0,12,12,1.0,1,3000.0,60000.0,35,700.0,25131,1,False,False,False,False,8000.0
0,12,12,1.0,0,4500.0,69400.0,41,480.0,32842,4,False,False,False,False,12000.0
0,50,12,1.0,0,6000.0,60000.0,40,100.0,14689,5,False,True,False,False,8000.0
0,50,12,1.0,1,4400.0,14400.0,31,370.0,17886,3,True,False,False,False,10000.0
0,12,12,1.0,1,4150.0,15600.0,38,320.0,29193,4,False,False,False,False,15000.0
0,50,12,1.0,1,4000.0,12000.0,25,300.0,26526,3,False,False,False,False,8000.0
0,12,12,1.0,0,3000.0,60000.0,40,1000.0,30509,3,False,True,False,False,8000.0
0,50,12,1.0,2,4200.0,12000.0,36,600.0,18768,4,True,False,False,False,8000.0
0,12,12,1.0,1,2500.0,48000.0,24,600.0,28282,1,False,True,False,False,12000.0
0,12,12,1.0,3,3500.0,48000.0,30,500.0,39152,4,False,True,False,False,8000.0
0,12,12,1.0,0,4000.0,60000.0,28,600.0,32709,2,False,True,False,False,10000.0
0,12,12,0.0,0,4000.0,60000.0,56,650.0,32737,2,False,False,False,False,10000.0
0,50,12,1.0,0,3300.0,0.0,32,0.0,9081,0,False,True,False,False,5000.0
0,12,12,1.0,3,3500.0,18000.0,40,350.0,1065,5,False,True,False,False,5000.0
0,50,12,1.0,0,4000.0,24000.0,45,700.0,19107,3,True,False,False,False,15000.0
0,12,12,1.0,2,4150.0,12000.0,31,220.0,28725,4,True,False,False,False,10000.0
0,12,12,1.0,2,3500.0,42000.0,31,113.0,5309,1,True,False,False,False,5000.0
0,50,12,1.0,0,4200.0,14400.0,52,600.0,25402,3,False,False,False,False,10000.0
0,12,12,1.0,2,3000.0,48000.0,32,500.0,16060,4,True,False,False,False,5000.0
0,12,12,1.0,4,4500.0,22000.0,35,1000.0,7334,6,False,False,False,False,5000.0
0,50,12,1.0,3,5500.0,14400.0,38,400.0,6107,5,True,False,False,False,8000.0
0,12,12,1.0,0,3500.0,0.0,25,0.0,9964,0,False,True,False,False,5000.0
0,12,12,1.0,1,4000.0,6000.0,43,220.0,14509,4,False,True,False,False,5000.0
0,12,12,1.0,2,4000.0,30000.0,47,600.0,26755,2,False,True,False,False,15000.0
0,12,12,1.0,0,4000.0,18000.0,45,400.0,14111,3,False,True,False,False,5000.0
0,12,12,1.0,2,2800.0,42000.0,30,800.0,13711,4,False,False,False,False,5000.0
0,12,12,1.0,1,3000.0,60000.0,45,150.0,333,2,False,False,False,False,5000.0
0,12,12,1.0,1,4200.0,62000.0,32,950.0,20375,3,True,False,False,False,5000.0
0,50,12,1.0,2,4300.0,18000.0,24,350.0,19469,4,True,False,False,False,12000.0
0,12,12,1.0,1,2100.0,36000.0,34,7500.0,3693,3,True,False,False,False,5000.0
0,12,12,1.0,1,2500.0,10000.0,30,400.0,6867,2,False,True,False,False,5000.0
0,12,12,0.0,2,3000.0,48000.0,32,600.0,23848,4,True,False,False,False,10000.0
0,12,12,1.0,2,3800.0,54000.0,35,800.0,25573,4,True,False,False,False,7000.0
0,12,12,1.0,2,5000.0,60000.0,29,280.0,37341,4,True,False,False,False,15000.0
0,12,12,1.0,1,3000.0,48000.0,24,600.0,25632,4,True,False,True,False,10000.0
0,12,12,1.0,0,3810.945886306076,0.0,36,0.0,7815,0,False,True,False,False,9000.0
0,12,12,0.0,0,3000.0,60000.0,45,600.0,16583,3,False,False,False,False,10000.0
0,12,12,1.0,2,4500.0,60000.0,24,550.0,33648,4,True,False,True,False,7000.0
0,12,12,0.0,3,6000.0,84000.0,28,450.0,17466,2,False,False,False,False,8000.0
0,50,12,1.0,0,3000.0,42000.0,45,4.0,6735,2,True,False,False,False,7500.0
0,12,12,1.0,5,4500.0,4000.0,38,500.0,4289,6,False,False,False,False,5000.0
0,12,12,1.0,1,4000.0,60000.0,39,180.0,20293,5,False,True,False,False,5000.0
0,12,12,1.0,1,2000.0,48000.0,30,300.0,32006,2,False,True,False,False,10000.0
0,12,12,1.0,0,2700.0,48000.0,43,250.0,31865,2,True,False,False,False,12000.0
0,12,12,1.0,0,4000.0,48000.0,23,500.0,35957,3,False,True,True,False,10000.0
0,12,12,1.0,2,3000.0,50000.0,31,400.0,20853,2,False,True,False,False,8000.0
0,12,12,1.0,1,2300.0,12000.0,20,200.0,6788,2,False,True,False,False,5000.0
0,12,12,1.0,0,3700.0,6000.0,48,320.0,5170,4,False,False,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,27,0.0,12440,0,False,False,False,False,5000.0
0,50,12,1.0,1,4000.0,60000.0,43,600.0,24112,4,True,False,False,False,12000.0
0,12,12,1.0,2,3000.0,48000.0,42,400.0,27315,1,False,True,False,False,15000.0
0,50,12,1.0,1,3900.0,12000.0,36,530.0,24331,4,True,False,False,False,8000.0
0,50,12,1.0,1,4800.0,63600.0,25,5.0,5632,2,True,False,False,False,7500.0
0,12,12,0.0,0,3000.0,0.0,20,0.0,8733,0,False,True,False,False,2000.0
0,12,12,1.0,0,3500.0,54000.0,45,250.0,32929,2,False,False,False,False,8000.0
0,12,12,1.0,0,4300.0,60000.0,45,1000.0,37538,1,False,True,False,False,8000.0
0,12,12,1.0,1,3000.0,48000.0,40,400.0,23800,2,False,True,False,False,8000.0
0,12,12,1.0,0,2900.0,0.0,35,0.0,11926,0,False,True,False,False,5000.0
0,12,12,1.0,0,7500.0,0.0,22,0.0,8679,0,False,True,False,False,5000.0
0,12,12,1.0,2,2500.0,48000.0,38,400.0,24442,2,False,True,False,False,8000.0
0,50,12,1.0,2,3300.0,66000.0,34,4.0,6322,2,True,False,False,False,7500.0
0,12,12,1.0,0,5000.0,60000.0,24,240.0,38948,2,True,False,False,False,8000.0
0,12,12,1.0,0,2000.0,36000.0,44,500.0,15035,2,True,False,False,False,5000.0
0,12,12,1.0,3,3400.0,20000.0,33,400.0,1684,5,True,False,False,False,5000.0
0,12,12,1.0,0,4000.0,12000.0,18,280.0,27056,2,True,False,False,False,8000.0
0,12,12,1.0,1,3000.0,48000.0,35,600.0,18586,2,False,True,False,False,8000.0
0,12,12,1.0,0,4000.0,60000.0,28,600.0,30539,2,False,True,True,False,10000.0
0,50,12,1.0,1,3000.0,48000.0,20,250.0,26048,3,False,False,False,False,8000.0
0,12,12,1.0,0,1000.0,48000.0,44,700.0,16964,1,False,True,False,False,10000.0
0,12,12,1.0,1,6000.0,20000.0,33,300.0,1111,3,False,True,False,False,5000.0
0,12,12,1.0,0,2700.0,8400.0,25,150.0,13932,3,True,False,False,False,5000.0
0,50,12,1.0,0,3500.0,60000.0,43,700.0,24075,3,False,True,False,False,8000.0
0,50,12,1.0,0,4000.0,0.0,48,0.0,8527,0,False,True,False,False,7500.0
0,51,12,1.0,0,5400.0,0.0,20,0.0,9035,0,False,False,False,False,5000.0
0,50,12,1.0,1,4200.0,12000.0,35,350.0,15008,4,True,False,False,False,10000.0
0,12,12,1.0,1,4150.0,18000.0,25,280.0,25666,3,False,True,False,False,10000.0
0,50,12,1.0,2,4300.0,12000.0,28,300.0,19072,4,False,True,False,False,8000.0
0,12,12,1.0,0,2000.0,0.0,27,0.0,12779,0,False,True,False,False,5000.0
0,12,12,1.0,1,3300.0,54000.0,45,300.0,22109,2,False,True,False,False,8000.0
0,12,12,1.0,0,3200.0,0.0,30,0.0,12500,0,True,False,False,False,5000.0
0,12,12,1.0,0,3000.0,38000.0,43,300.0,36098,3,False,False,False,False,15000.0
0,12,12,1.0,0,1500.0,48000.0,48,600.0,26463,2,True,False,False,False,10000.0
0,50,12,1.0,0,4300.0,14400.0,43,450.0,23636,3,False,False,False,False,10000.0
0,12,12,1.0,1,2500.0,24000.0,23,120.0,677,4,True,False,False,False,5000.0
0,50,12,1.0,0,3300.0,0.0,23,0.0,12048,0,True,False,False,False,5000.0
0,12,12,1.0,2,4000.0,84000.0,30,120.0,23924,4,False,False,False,False,7000.0
1,12,12,1.0,1,3000.0,50000.0,59,600.0,13296,4,False,False,False,False,5000.0
0,12,12,0.0,1,2800.0,40000.0,59,300.0,5856,4,True,False,True,False,5000.0
0,12,12,1.0,3,3000.0,54000.0,40,600.0,32333,2,False,True,False,False,8000.0
0,12,12,1.0,0,4000.0,60000.0,48,400.0,14074,3,False,True,False,False,5000.0
0,50,12,1.0,0,4000.0,14400.0,39,400.0,17893,2,True,False,False,False,10000.0
0,12,12,1.0,1,2500.0,36000.0,44,1350.0,17168,4,False,True,False,False,8000.0
0,12,12,1.0,1,4000.0,48000.0,24,500.0,35890,4,False,True,False,False,10000.0
0,12,12,1.0,1,1500.0,42000.0,47,1600.0,27746,4,False,True,False,False,8000.0
0,50,12,1.0,0,2500.0,0.0,46,0.0,9989,0,False,True,False,False,7500.0
0,12,12,1.0,2,3500.0,60000.0,42,500.0,33621,3,False,True,False,False,10000.0
0,12,12,1.0,3,4000.0,54000.0,24,400.0,34005,5,False,False,False,False,8000.0
0,12,12,1.0,3,5000.0,65000.0,28,200.0,26438,5,True,False,True,False,8000.0
0,12,12,1.0,2,4000.0,72000.0,34,600.0,30869,4,False,False,True,False,10000.0
0,12,12,1.0,2,2700.0,0.0,24,300.0,184,4,False,True,False,False,5000.0
0,50,12,1.0,0,2500.0,0.0,50,0.0,9512,0,False,True,False,False,5000.0
0,50,12,1.0,1,4000.0,18000.0,24,250.0,3167,2,True,False,False,False,8000.0
0,12,12,1.0,2,7000.0,84000.0,30,400.0,39788,4,False,False,False,False,8000.0
0,6,6,1.0,0,3333.0,56000.0,69,350.0,39332,2,True,False,False,False,6000.0
0,12,12,1.0,2,4000.0,60000.0,40,500.0,31062,2,False,True,False,False,7000.0
0,50,12,1.0,2,3500.0,14400.0,25,250.0,4940,4,True,False,False,False,8000.0
0,12,12,1.0,1,3000.0,48000.0,34,600.0,30879,2,True,False,False,False,10000.0
0,12,12,1.0,2,6000.0,72000.0,34,450.0,2837,4,False,False,False,False,19000.0
0,50,12,1.0,2,2800.0,19200.0,24,450.0,18058,4,True,False,False,False,9000.0
0,12,12,1.0,3,2000.0,48000.0,27,250.0,35137,2,False,True,False,False,10000.0
0,12,12,1.0,2,4100.0,13200.0,31,320.0,30397,4,True,False,False,False,10000.0
0,12,12,1.0,1,3000.0,6000.0,27,700.0,2972,3,False,False,False,False,5000.0
0,12,12,1.0,2,2000.0,22000.0,28,200.0,1956,3,False,False,False,False,5000.0
0,50,12,1.0,1,3000.0,18000.0,24,200.0,2356,2,True,False,False,False,8000.0
0,50,12,1.0,0,2500.0,0.0,36,0.0,9083,0,False,True,False,False,5000.0
0,12,12,1.0,2,3200.0,18000.0,27,450.0,13295,4,True,False,False,False,5000.0
0,12,12,1.0,2,1500.0,36000.0,43,1200.0,29883,4,False,True,False,False,8000.0
0,12,12,1.0,0,4000.0,30000.0,47,950.0,29805,3,False,False,False,False,9000.0
0,50,12,1.0,2,3500.0,60000.0,37,400.0,23675,4,True,False,False,False,8000.0
0,12,12,1.0,2,3200.0,12000.0,26,300.0,22949,3,False,True,False,False,5000.0
0,12,12,1.0,0,2200.0,0.0,33,0.0,12249,0,False,True,False,False,5000.0
0,12,12,1.0,2,4000.0,72000.0,40,200.0,23506,2,False,True,False,False,5000.0
0,12,12,1.0,0,1000.0,42000.0,26,2500.0,30758,2,False,True,False,False,8000.0
0,12,12,1.0,1,4000.0,36000.0,33,1500.0,14252,4,False,True,False,False,5000.0
0,12,12,1.0,3,4000.0,24000.0,30,300.0,534,5,False,True,False,False,5000.0
0,12,12,1.0,2,2200.0,42000.0,30,300.0,23378,1,False,True,False,False,15000.0
